,id,n_date,f_date,group,send_time,viewed_time,phone_status,xyz,loc,ringer_mode,image,personalized,tone_text,app_logs
2299,74,2014-11-14,1970-01-01,Occasional,19:25:19,0,1,2,2,1,1,1,0,99.35870926578609
2300,74,2014-11-17,1970-01-01,Occasional,18:52:12,0,1,0,0,1,0,1,1,101.19094635658644
2301,74,2014-11-20,1970-01-01,Occasional,20:51:03,0,1,1,1,0,1,0,0,100.86094425276306
2302,74,2014-11-23,1970-01-01,Occasional,18:26:05,0,0,1,1,1,1,0,1,99.80640415104465
2303,74,2014-11-26,2014-11-27,Occasional,20:42:14,10:05:00,1,2,1,1,0,1,1,100.40598561632058
2304,74,2014-11-29,1970-01-01,Occasional,19:35:05,0,0,2,0,2,1,1,1,102.30813008240357
2305,74,2014-02-12,1970-01-01,Occasional,19:13:04,0,1,1,2,2,1,1,2,100.49284471965714
2306,74,2014-05-12,1970-01-01,Occasional,18:54:07,0,1,0,0,0,0,1,2,99.133174908519
2307,74,2014-08-12,1970-01-01,Occasional,20:31:04,0,0,1,0,1,1,0,2,101.01792688805419
2308,74,2014-11-12,1970-01-01,Occasional,19:16:44,0,0,2,0,0,1,1,0,99.23938159666862
2309,74,2014-12-14,1970-01-01,Occasional,19:21:14,0,0,1,2,2,1,0,0,100.7961358970046
2310,74,2014-12-17,1970-01-01,Occasional,18:10:12,0,0,0,0,1,0,0,1,100.2873119336087
2311,74,2014-12-20,1970-01-01,Occasional,20:17:07,0,1,2,1,1,0,0,1,100.66590009954781
2312,74,2014-12-23,1970-01-01,Occasional,20:21:15,0,1,0,0,0,1,0,2,99.75827501823314
2313,74,2014-12-26,1970-01-01,Occasional,20:05:46,0,0,2,2,1,0,1,0,98.94389583766304
2314,74,2014-12-29,1970-01-01,Occasional,19:34:05,0,0,1,2,1,1,1,2,98.85376310162418
2315,74,2015-01-01,1970-01-01,Occasional,18:21:44,0,0,0,0,1,0,1,0,100.37033533176506
2316,74,2015-04-01,1970-01-01,Occasional,20:41:29,0,1,2,2,0,0,0,1,99.6676378039017
2317,74,2015-07-01,1970-01-01,Occasional,20:14:16,0,0,0,1,0,1,1,0,101.31385340535012
2318,74,2015-10-01,1970-01-01,Occasional,19:09:14,0,0,2,1,0,0,0,2,100.05408885196769
2319,74,2015-01-13,1970-01-01,Occasional,20:11:26,0,0,2,2,1,1,0,2,99.75361751938611
2320,74,2015-01-16,1970-01-01,Occasional,19:41:44,0,1,2,1,1,0,1,2,99.91918559192919
2321,74,2015-01-19,1970-01-01,Occasional,19:34:06,0,0,1,2,0,1,0,1,99.01705009440012
2322,74,2015-01-22,1970-01-01,Occasional,20:40:42,0,0,1,2,1,0,0,2,100.11561369607752
2323,74,2015-01-25,1970-01-01,Occasional,20:42:04,0,0,1,2,0,0,1,1,100.31090040666537
2324,74,2015-01-28,1970-01-01,Occasional,19:25:40,0,0,1,1,0,0,1,2,100.11831464027118
2325,74,2015-01-31,1970-01-01,Occasional,20:59:21,0,1,1,1,1,1,1,2,98.34819046953702
2326,74,2015-03-02,1970-01-01,Occasional,19:27:22,0,1,1,0,1,1,0,0,98.22510594335857
2327,74,2015-06-02,1970-01-01,Occasional,20:40:00,0,1,2,2,2,1,1,2,101.56788841798772
2328,74,2015-09-02,1970-01-01,Occasional,20:34:34,0,0,0,1,1,0,1,0,101.31843242884707
2329,74,2015-12-02,1970-01-01,Occasional,19:00:01,0,1,0,0,2,1,1,0,99.34580274292111
2330,74,2015-02-15,1970-01-01,Occasional,20:13:02,0,0,2,2,0,0,0,1,99.31855360427417
2331,75,2014-09-26,2014-09-26,Occasional,17:50:02,18:10:00,1,1,1,0,1,0,0,101.22592219136837
2332,75,2014-09-29,2014-09-29,Occasional,20:47:37,22:36:00,1,0,0,1,0,0,2,98.4096070549414
2333,75,2014-02-10,1970-01-01,Occasional,20:13:28,0,1,1,1,0,1,1,1,101.89529888923087
2334,75,2014-05-10,1970-01-01,Occasional,18:33:53,0,1,1,2,0,1,1,0,99.21851514166872
2335,75,2014-08-10,2014-08-10,Occasional,18:42:49,18:43:00,1,1,2,2,1,0,1,100.56055031950558
2336,75,2014-11-10,2014-11-10,Occasional,20:03:43,20:03:00,0,2,1,2,0,1,1,100.97155379446887
2337,75,2014-10-14,1970-01-01,Occasional,18:10:20,0,1,2,2,1,1,0,1,99.43947372078327
2338,75,2014-10-17,2014-10-17,Occasional,18:13:08,18:21:00,0,2,0,2,1,1,2,101.31377039013789
2339,75,2014-10-20,1970-01-01,Occasional,19:23:18,0,0,2,1,2,1,1,1,98.41474665352828
2340,75,2014-10-23,2014-10-23,Occasional,18:10:07,20:20:00,0,2,1,0,1,0,2,99.95627319784191
2341,75,2014-10-26,2014-10-26,Occasional,18:30:33,18:54:00,1,1,2,0,1,1,1,99.41646744562254
2342,75,2014-10-29,1970-01-01,Occasional,18:38:15,0,0,0,2,1,0,0,1,101.08700071157726
2343,75,2014-01-11,1970-01-01,Occasional,19:41:21,0,0,1,0,0,0,1,1,100.04607895637908
2344,76,2014-09-30,2014-09-30,Daily,20:39:53,20:39:00,1,2,2,0,0,0,2,98.84038388653485
2345,76,2014-01-10,2014-01-10,Daily,20:20:11,23:13:00,1,2,2,1,1,0,2,101.57198815679163
2346,76,2014-02-10,1970-01-01,Daily,20:59:10,0,1,1,1,1,0,0,0,99.0414602552909
2347,76,2014-04-10,2014-04-10,Daily,20:24:47,20:24:00,1,0,1,1,1,0,1,99.55281850193828
2348,76,2014-05-10,2014-05-10,Daily,19:56:13,22:08:00,0,1,1,1,0,0,0,99.56988362863054
2349,76,2014-06-10,2014-06-10,Daily,19:30:01,21:52:00,1,0,0,1,1,0,2,100.25654462384635
2350,76,2014-07-10,2014-07-10,Daily,19:38:01,19:41:00,0,2,0,0,1,0,0,100.23896787547253
2351,76,2014-08-10,2014-08-10,Daily,20:01:01,23:06:00,1,2,2,0,1,0,2,99.08450406223929
2352,76,2014-09-10,2014-09-10,Daily,18:41:45,18:42:00,0,1,2,1,1,1,1,100.82783902650165
2353,76,2014-10-10,2014-10-10,Daily,19:59:01,20:12:00,1,0,2,0,0,0,1,98.75949470471045
2354,76,2014-11-10,2014-11-10,Daily,19:05:01,21:50:00,0,1,2,0,0,0,1,98.65556624700203
2355,76,2014-12-10,2014-12-10,Daily,19:47:24,22:34:00,1,0,2,1,0,1,0,99.07068344181361
2356,76,2014-10-13,2014-10-13,Daily,18:05:00,18:10:00,1,2,1,0,1,0,1,101.0687667481044
2357,76,2014-10-14,1970-01-01,Daily,18:08:03,0,1,2,1,1,1,0,1,100.54108274896022
2358,76,2014-10-15,2014-10-16,Daily,19:23:08,12:02:00,0,0,0,1,0,0,0,100.40997288052448
2359,76,2014-10-16,2014-10-16,Daily,20:31:01,20:41:00,1,1,1,1,1,0,2,101.26471552390312
2360,76,2014-10-17,2014-10-17,Daily,19:25:01,23:23:00,0,1,0,1,1,0,0,98.34254694987808
2361,76,2014-10-18,2014-10-18,Daily,18:44:24,23:21:00,0,2,1,0,1,1,2,101.74958360716246
2362,76,2014-10-19,2014-10-19,Daily,20:44:24,21:42:00,0,1,0,1,1,1,1,97.49561761772316
2363,76,2014-10-20,2014-10-20,Daily,18:13:37,18:15:00,0,1,2,2,0,1,0,99.4875136593425
2364,76,2014-10-21,2014-10-21,Daily,20:38:04,20:38:00,0,1,2,1,0,1,1,99.60140257562914
2365,76,2014-10-22,1970-01-01,Daily,19:18:08,0,1,0,0,0,0,1,2,101.41290276813679
2366,76,2014-10-23,1970-01-01,Daily,19:29:01,0,1,1,2,0,0,1,1,100.10758780364557
2367,76,2014-10-24,2014-10-25,Daily,19:38:11,15:39:00,0,2,1,2,1,1,2,99.9558421974796
2368,76,2014-10-25,1970-01-01,Daily,18:23:01,0,1,1,1,2,0,0,1,101.07966797757936
2369,76,2014-10-26,2014-10-26,Daily,18:00:02,23:15:00,0,0,1,1,0,1,2,99.74724100492062
2370,76,2014-10-28,2014-10-28,Daily,18:37:38,19:53:00,0,2,2,1,0,0,2,100.01218725672359
2371,76,2014-10-30,2014-10-30,Daily,18:24:58,19:27:00,0,1,1,0,0,0,0,100.2612094716512
2372,76,2014-10-31,2014-10-31,Daily,18:02:01,18:02:00,1,1,1,1,0,0,2,100.35533463567504
2373,76,2014-01-11,1970-01-01,Daily,19:08:45,0,1,1,0,0,1,0,1,99.96661196236289
2374,76,2014-02-11,2014-02-11,Daily,18:51:01,18:51:00,1,1,2,2,0,1,2,100.88910824944327
2375,76,2014-04-11,2014-04-11,Daily,20:04:36,21:34:00,1,0,0,2,0,1,1,101.04867566577066
2376,76,2014-05-11,2014-05-11,Daily,20:09:34,23:34:00,0,1,0,1,0,0,1,99.44441042483926
2377,76,2014-06-11,2014-06-11,Daily,20:45:01,20:50:00,0,1,2,2,1,1,1,98.51247325366985
2378,76,2014-07-11,1970-01-01,Daily,18:42:40,0,0,1,2,1,1,0,0,100.40158875279096
2379,76,2014-08-11,1970-01-01,Daily,18:25:40,0,1,0,2,0,0,0,0,99.61334888387249
2380,76,2014-09-11,2014-09-11,Daily,20:46:08,23:33:00,0,1,0,0,1,1,1,101.72380935132271
2381,76,2014-10-11,2014-10-11,Daily,20:57:11,22:39:00,0,0,2,2,0,1,2,100.28334461806716
2382,76,2014-11-11,2014-11-11,Daily,20:32:01,20:39:00,0,2,2,1,0,0,1,99.70388760654485
2383,76,2014-12-11,2014-11-13,Daily,20:12:01,00:30:00,0,0,2,0,0,0,0,101.22900153452505
2384,76,2014-11-13,2014-11-13,Daily,19:08:01,23:01:00,1,1,1,1,1,1,1,100.22777996499892
2385,76,2014-11-14,1970-01-01,Daily,19:37:45,0,0,1,2,1,1,0,0,99.16447332856194
2386,76,2014-11-15,2014-11-15,Daily,20:43:41,23:22:00,1,2,0,0,0,1,2,100.2581255384101
2387,76,2014-11-16,2014-11-16,Daily,19:04:01,22:53:00,0,1,1,2,0,0,0,100.47560358825469
2388,76,2014-11-17,1970-01-01,Daily,20:58:14,0,0,2,1,1,1,0,2,100.29779836875124
2389,76,2014-11-18,2014-11-18,Daily,20:11:01,23:22:00,0,2,2,2,0,1,0,102.30139796286146
2390,76,2014-11-19,2014-11-19,Daily,19:43:41,23:08:00,1,2,0,0,1,0,0,99.0498792851283
2391,76,2014-11-20,1970-01-01,Daily,20:20:05,0,1,0,0,0,0,0,2,100.27538457641256
2392,76,2014-11-21,1970-01-01,Daily,20:23:01,0,1,2,1,0,0,1,0,100.9249059248246
2393,76,2014-11-22,1970-01-01,Daily,19:09:10,0,1,1,2,0,0,0,0,100.1060404220316
2394,76,2014-11-23,2014-11-23,Daily,20:16:01,23:24:00,1,1,0,2,1,1,0,97.96070486850704
2395,76,2014-11-24,2014-11-24,Daily,20:45:02,22:24:00,0,0,0,2,1,0,0,100.33085753519586
2396,76,2014-11-25,1970-01-01,Daily,19:43:48,0,0,2,2,2,0,0,1,99.27263497699562
2397,76,2014-11-26,2014-11-26,Daily,18:17:22,18:54:00,0,1,1,2,0,1,0,99.12383947493547
2398,76,2014-11-27,2014-11-27,Daily,19:50:32,19:53:00,1,0,0,0,0,1,0,99.28080910981589
2399,76,2014-11-28,2014-11-28,Daily,19:48:57,21:30:00,1,2,2,2,0,0,0,98.55518595215969
2400,76,2014-01-12,1970-01-01,Daily,18:12:07,0,0,0,2,1,0,1,0,99.51835126942572
2401,76,2014-02-12,1970-01-01,Daily,18:30:01,0,0,2,2,0,0,0,0,100.40029618909745
2402,76,2014-03-12,1970-01-01,Daily,20:18:10,0,0,1,2,0,0,1,0,99.22773865453009
2403,76,2014-04-12,1970-01-01,Daily,18:30:22,0,0,1,0,0,0,0,2,98.98608998227567
2404,76,2014-06-12,1970-01-01,Daily,20:42:27,0,0,2,2,1,1,1,0,100.0487379260204
2405,76,2014-07-12,1970-01-01,Daily,18:40:21,0,1,0,1,2,1,1,0,99.46245575277553
2406,76,2014-08-12,1970-01-01,Daily,18:50:01,0,0,0,0,1,1,0,0,101.2571969820141
2407,76,2014-09-12,1970-01-01,Daily,20:53:24,0,1,2,0,0,1,1,0,100.56070803942737
2408,76,2014-10-12,1970-01-01,Daily,18:09:04,0,1,2,2,0,0,1,1,101.50711448754082
2409,76,2014-11-12,1970-01-01,Daily,18:34:02,0,1,1,2,1,0,0,2,100.23259268008447
2410,76,2014-12-12,1970-01-01,Daily,18:58:43,0,0,0,2,2,1,1,2,100.08298530496737
2411,76,2014-12-14,1970-01-01,Daily,19:45:07,0,0,2,1,0,0,0,0,99.88965458283519
2412,76,2014-12-15,2014-12-15,Daily,20:24:46,21:06:00,1,0,1,2,1,1,2,101.09853923424487
2413,76,2014-12-16,1970-01-01,Daily,19:46:32,0,1,0,1,2,0,1,0,101.2652567525308
2414,76,2014-12-17,1970-01-01,Daily,20:37:28,0,1,1,0,2,0,0,2,100.55808204570481
2415,76,2014-12-18,1970-01-01,Daily,20:43:01,0,1,0,0,1,1,0,1,100.93732841199834
2416,76,2014-12-19,1970-01-01,Daily,18:35:03,0,1,1,2,1,1,0,2,100.3039089171577
2417,76,2014-12-20,1970-01-01,Daily,19:50:26,0,1,2,0,0,1,1,2,97.56593716627654
2418,76,2014-12-21,1970-01-01,Daily,19:08:07,0,0,2,1,0,1,0,0,101.35661501884144
2419,76,2014-12-22,2014-12-22,Daily,20:25:09,20:44:00,1,2,2,2,1,1,0,98.70148765289314
2420,76,2014-12-23,1970-01-01,Daily,19:12:53,0,0,1,2,0,1,1,2,99.83658246828844
2421,76,2014-12-24,2014-12-25,Daily,19:21:22,10:35:00,1,2,1,0,0,0,2,101.48067317458849
2422,76,2014-12-25,1970-01-01,Daily,19:02:31,0,1,0,2,1,0,0,2,99.59234261591415
2423,76,2014-12-26,2014-12-26,Daily,20:31:16,20:51:00,1,1,1,1,1,1,0,99.41834999500828
2424,76,2014-12-27,2014-12-27,Daily,19:39:39,23:35:00,1,1,1,0,0,0,1,99.71320982381876
2425,76,2014-12-28,2014-12-28,Daily,18:14:16,20:19:00,1,1,0,1,1,1,0,100.43726587602657
2426,76,2014-12-29,1970-01-01,Daily,18:06:41,0,1,2,2,2,1,0,1,99.4410076605661
2427,76,2014-12-30,1970-01-01,Daily,18:12:41,0,1,0,0,0,0,1,2,99.11772763349654
2428,76,2014-12-31,1970-01-01,Daily,18:34:00,0,0,1,0,2,0,0,1,101.11392960875574
2429,76,2015-01-01,1970-01-01,Daily,18:30:50,0,0,2,0,0,1,0,0,100.6341648302037
2430,76,2015-03-01,1970-01-01,Daily,18:49:13,0,1,1,2,2,1,1,0,100.17084183558119
2431,76,2015-04-01,1970-01-01,Daily,20:00:01,0,1,1,2,2,0,0,2,98.74341482779077
2432,76,2015-05-01,1970-01-01,Daily,18:45:16,0,0,2,2,1,1,0,2,99.08592579883867
2433,76,2015-06-01,2015-07-01,Daily,19:29:46,16:49:00,0,0,2,1,0,1,0,99.86264509161737
2434,76,2015-07-01,1970-01-01,Daily,19:00:01,0,0,1,0,1,1,0,2,100.48463583090322
2435,76,2015-08-01,1970-01-01,Daily,19:44:46,0,1,1,1,0,1,1,0,101.32019485842535
2436,76,2015-09-01,2015-10-01,Daily,20:57:38,15:34:00,0,2,2,2,0,1,0,100.54003879058493
2437,76,2015-10-01,1970-01-01,Daily,18:01:35,0,0,1,0,0,0,0,1,100.15021596961498
2438,76,2015-11-01,1970-01-01,Daily,19:52:02,0,1,0,0,2,0,1,0,100.44815876008774
2439,76,2015-12-01,1970-01-01,Daily,19:11:10,0,1,0,2,1,0,0,2,101.62638363850104
2440,76,2015-01-13,1970-01-01,Daily,20:00:01,0,1,0,1,1,0,0,0,99.55749084973161
2441,76,2015-01-14,1970-01-01,Daily,18:41:04,0,0,1,1,0,0,0,0,100.88854450568196
2442,76,2015-01-15,1970-01-01,Daily,20:04:36,0,1,0,0,1,1,1,0,102.10941479717674
2443,76,2015-01-16,1970-01-01,Daily,19:06:20,0,1,0,1,0,0,1,2,99.57098978228747
2444,76,2015-01-17,1970-01-01,Daily,19:13:58,0,1,2,1,0,0,1,2,100.20276149755877
2445,76,2015-01-18,1970-01-01,Daily,18:22:47,0,1,0,1,0,1,0,0,100.16457582640338
2446,76,2015-01-19,1970-01-01,Daily,18:28:43,0,1,2,2,0,0,0,0,100.05645526458126
2447,76,2015-01-20,1970-01-01,Daily,19:54:35,0,0,0,1,2,0,0,0,100.7736915984506
2448,76,2015-01-21,1970-01-01,Daily,20:58:10,0,1,1,0,1,0,0,2,102.28724317091825
2449,76,2015-01-22,1970-01-01,Daily,18:05:02,0,1,0,1,0,1,1,2,98.6387588264725
2450,76,2015-01-23,1970-01-01,Daily,18:09:28,0,0,1,1,1,1,0,1,101.09077615424619
2451,76,2015-01-24,1970-01-01,Daily,18:11:00,0,1,1,0,2,1,0,1,99.94573912601892
2452,76,2015-01-25,1970-01-01,Daily,19:51:00,0,1,0,1,2,1,0,1,99.63473455937111
2453,76,2015-01-26,1970-01-01,Daily,20:55:50,0,0,2,1,0,1,0,2,100.09180701787872
2454,76,2015-01-27,2015-01-27,Daily,18:57:59,19:46:00,0,2,0,2,0,0,1,99.28844194626868
2455,76,2015-01-28,1970-01-01,Daily,20:50:28,0,1,0,1,0,0,0,2,101.78593481366768
2456,76,2015-01-30,1970-01-01,Daily,20:45:01,0,1,1,0,2,0,1,2,100.22653427285827
2457,76,2015-01-31,1970-01-01,Daily,20:34:13,0,1,1,2,1,1,1,2,99.10081782610509
2458,76,2015-01-02,1970-01-01,Daily,19:02:44,0,1,2,0,1,1,1,1,100.0316616028345
2459,76,2015-02-02,1970-01-01,Daily,19:50:08,0,0,0,0,0,0,0,0,102.00013773770722
2460,76,2015-03-02,1970-01-01,Daily,20:03:16,0,0,2,0,1,1,0,0,98.59422082751598
2461,76,2015-04-02,1970-01-01,Daily,20:32:38,0,1,0,2,1,0,1,0,99.79206766347684
2462,76,2015-05-02,1970-01-01,Daily,19:41:13,0,1,2,2,2,0,0,0,99.89687909116634
2463,76,2015-06-02,1970-01-01,Daily,20:29:01,0,0,1,1,1,0,0,1,99.38301522204928
2464,76,2015-07-02,1970-01-01,Daily,18:06:23,0,0,1,2,1,0,1,1,100.2028256329836
2465,76,2015-08-02,1970-01-01,Daily,20:19:04,0,0,1,0,1,1,1,1,100.14487503132861
2466,76,2015-09-02,1970-01-01,Daily,20:32:35,0,0,1,0,0,0,1,0,100.00942360522143
2467,76,2015-10-02,1970-01-01,Daily,18:47:04,0,0,0,1,2,1,0,1,101.19736090497753
2468,76,2015-11-02,1970-01-01,Daily,18:44:03,0,1,1,1,0,1,1,0,98.96462637320847
2469,76,2015-12-02,1970-01-01,Daily,19:22:30,0,1,2,1,0,1,1,1,100.16119472917477
2470,76,2015-02-13,1970-01-01,Daily,20:34:24,0,1,1,0,1,1,0,2,99.57402145131414
2471,76,2015-02-14,1970-01-01,Daily,18:42:18,0,0,2,0,1,0,1,1,99.9545604428666
2472,76,2015-02-15,1970-01-01,Daily,20:47:19,0,0,0,1,2,0,1,2,100.56566573022415
2473,77,2014-09-25,2014-09-25,Occasional,17:32:48,18:14:00,0,2,0,0,0,0,0,99.80888159343732
2474,77,2014-09-28,1970-01-01,Occasional,18:10:42,0,1,0,2,1,1,0,1,101.03055730644724
2475,77,2014-01-10,2014-01-10,Occasional,18:25:44,18:35:00,0,2,1,2,0,1,1,99.16820788075859
2476,77,2014-04-10,2014-04-10,Occasional,19:37:35,19:57:00,1,2,0,0,1,1,0,101.40650934076088
2477,77,2014-07-10,1970-01-01,Occasional,19:37:54,0,1,2,2,0,1,0,0,100.64082704567062
2478,77,2014-10-10,1970-01-01,Occasional,20:16:17,0,0,1,2,2,0,1,2,99.67164687532977
2479,77,2014-10-13,2014-10-13,Occasional,20:56:02,23:56:00,1,1,1,2,1,1,1,101.77296288234561
2480,77,2014-10-16,2014-10-16,Occasional,20:14:28,22:50:00,0,0,2,1,0,0,0,100.44913670577222
2481,77,2014-10-19,1970-01-01,Occasional,19:24:47,0,1,1,0,1,0,0,2,98.60298107765936
2482,77,2014-10-22,2014-10-22,Occasional,19:33:02,20:38:00,1,2,1,0,1,0,2,100.58212387308576
2483,77,2014-10-25,1970-01-01,Occasional,18:25:03,0,0,1,1,0,0,1,0,101.60580463309351
2484,77,2014-10-28,2014-10-28,Occasional,18:41:22,22:52:00,1,0,2,0,1,0,0,98.85838455596306
2485,77,2014-10-31,1970-01-01,Occasional,19:34:01,0,0,0,1,0,0,0,0,99.94933050276478
2486,77,2014-03-11,1970-01-01,Occasional,20:00:37,0,0,1,0,0,0,1,0,100.18275966804002
2487,77,2014-06-11,2014-06-11,Occasional,20:48:59,21:10:00,1,0,0,0,1,0,0,101.24111979138911
2488,77,2014-09-11,1970-01-01,Occasional,18:56:47,0,1,2,2,0,1,0,1,101.11077367239226
2489,77,2014-12-11,1970-01-01,Occasional,20:02:37,0,0,2,2,1,0,1,2,100.83224683555775
2490,77,2014-11-15,1970-01-01,Occasional,20:29:54,0,1,0,1,2,1,0,0,100.18913054470588
2491,77,2014-11-18,2014-11-18,Occasional,19:00:58,20:38:00,1,2,2,0,0,0,2,99.76072201027335
2492,77,2014-11-21,2014-11-21,Occasional,19:31:01,20:45:00,1,1,2,2,1,1,2,101.14981663341351
2493,77,2014-11-24,1970-01-01,Occasional,19:29:35,0,0,1,1,1,0,0,1,100.8366174705617
2494,77,2014-11-27,1970-01-01,Occasional,20:26:29,0,0,1,2,0,1,1,0,101.60622394463941
2495,77,2014-11-30,1970-01-01,Occasional,20:24:06,0,0,0,0,2,0,1,1,99.26513076560167
2496,77,2014-03-12,1970-01-01,Occasional,19:59:45,0,0,0,0,1,0,0,0,98.97622893289011
2497,77,2014-06-12,1970-01-01,Occasional,19:32:03,0,0,1,0,0,0,0,1,100.14863219080684
2498,77,2014-09-12,1970-01-01,Occasional,18:41:13,0,0,0,0,0,0,0,0,102.40890812287927
2499,77,2014-12-12,1970-01-01,Occasional,20:21:28,0,1,2,2,0,1,0,0,101.3177473587192
2500,77,2014-12-15,1970-01-01,Occasional,18:27:53,0,1,0,0,2,1,1,0,100.51313332684293
2501,77,2014-12-18,1970-01-01,Occasional,18:22:05,0,1,0,2,2,0,0,2,100.49155039377722
2502,77,2014-12-21,1970-01-01,Occasional,19:33:36,0,0,0,2,0,1,0,2,100.96941074306363
2503,77,2014-12-24,1970-01-01,Occasional,20:10:47,0,1,2,2,0,1,1,1,99.02175171869516
2504,77,2014-12-27,1970-01-01,Occasional,19:41:55,0,0,1,2,0,1,0,0,98.36651040190871
2505,77,2014-12-30,1970-01-01,Occasional,20:08:03,0,0,0,2,1,1,1,1,101.02163151534742
2506,77,2015-02-01,1970-01-01,Occasional,18:43:37,0,0,1,2,1,0,1,1,98.53654999260011
2507,77,2015-05-01,2015-05-01,Occasional,19:40:19,22:51:00,0,0,0,0,1,0,2,98.89580415267723
2508,77,2015-08-01,2015-08-01,Occasional,18:13:03,21:58:00,1,1,2,1,1,1,1,99.52707254545928
2509,77,2015-11-01,1970-01-01,Occasional,18:50:33,0,1,1,0,1,0,1,0,100.49769142675893
2510,77,2015-01-14,2015-01-14,Occasional,20:48:56,22:19:00,0,2,0,1,0,0,2,101.18596619446774
2511,77,2015-01-17,2015-01-17,Occasional,20:41:40,20:53:00,1,1,0,2,0,1,2,98.73066207120578
2512,77,2015-01-20,1970-01-01,Occasional,19:46:01,0,1,2,0,0,1,1,2,100.17012875906642
2513,77,2015-01-23,2015-01-23,Occasional,18:57:20,20:58:00,1,2,2,2,0,1,0,99.50549718152283
2514,77,2015-01-26,1970-01-01,Occasional,18:34:30,0,1,0,0,2,1,0,0,99.79611377589129
2515,77,2015-01-29,1970-01-01,Occasional,20:15:13,0,1,0,0,1,0,0,2,98.90947276321711
2516,77,2015-01-02,1970-01-01,Occasional,19:02:25,0,0,1,1,1,1,1,0,100.39816519385951
2517,77,2015-04-02,1970-01-01,Occasional,18:13:57,0,1,1,1,2,1,0,2,101.80133643601076
2518,77,2015-07-02,1970-01-01,Occasional,20:47:23,0,0,1,1,0,1,0,0,102.14333489251091
2519,77,2015-10-02,1970-01-01,Occasional,20:42:44,0,1,2,1,0,1,0,0,98.17110898684903
2520,77,2015-02-13,1970-01-01,Occasional,19:00:52,0,0,0,0,0,0,0,0,100.49523114551839
2521,78,2015-01-28,2015-01-28,Daily,18:48:17,20:48:00,0,2,2,0,0,1,0,99.48563356475775
2522,78,2015-01-29,2015-01-29,Daily,20:45:38,21:53:00,1,2,2,2,1,1,0,100.74180650330598
2523,78,2015-01-30,2015-01-30,Daily,19:34:33,21:06:00,0,0,0,0,1,1,1,99.64755613879062
2524,78,2015-01-31,2015-01-31,Daily,20:12:52,21:03:00,0,0,1,1,1,0,2,99.64828260643114
2525,78,2015-01-02,2015-01-02,Daily,19:45:55,22:42:00,1,0,1,1,0,0,0,100.65193492311533
2526,78,2015-02-02,1970-01-01,Daily,20:46:46,0,0,2,1,0,0,0,0,100.88535488571212
2527,78,2015-03-02,1970-01-01,Daily,18:22:43,0,1,1,1,0,0,0,0,100.1532577909936
2528,78,2015-04-02,1970-01-01,Daily,18:08:49,0,1,2,0,1,1,0,1,100.27437240648783
2529,78,2015-05-02,2015-05-02,Daily,20:53:32,20:59:00,1,2,2,2,0,1,0,100.55109765029898
2530,78,2015-06-02,1970-01-01,Daily,20:25:27,0,1,1,1,2,0,0,2,100.65526186362787
2531,78,2015-07-02,1970-01-01,Daily,20:05:38,0,0,1,1,1,1,0,2,99.76912036383297
2532,78,2015-08-02,1970-01-01,Daily,20:54:25,0,1,0,1,1,1,0,2,98.98791255231946
2533,78,2015-09-02,1970-01-01,Daily,20:10:08,0,1,2,0,0,1,1,0,100.24693347290035
2534,78,2015-10-02,1970-01-01,Daily,19:40:31,0,0,2,0,0,1,0,0,101.14592862393987
2535,78,2015-11-02,2015-11-02,Daily,20:22:57,22:37:00,1,1,2,2,1,0,2,99.1852088935598
2536,78,2015-12-02,1970-01-01,Daily,20:55:51,0,1,2,2,0,0,0,1,101.02990278345796
2537,78,2015-02-13,1970-01-01,Daily,20:20:53,0,1,1,0,1,1,1,0,97.2750376607219
2538,78,2015-02-14,1970-01-01,Daily,20:38:36,0,0,2,2,1,0,0,1,99.36739208298432
2539,78,2015-02-15,1970-01-01,Daily,19:51:22,0,0,0,1,0,1,0,0,100.7332160597443
2540,79,2015-01-21,1970-01-01,Intelligent,21:37:28,0,0,0,2,2,1,1,2,99.90358079226523
2541,79,2015-01-22,1970-01-01,Intelligent,21:19:46,0,1,1,2,0,1,0,2,99.63785823051403
2542,79,2015-01-25,1970-01-01,Intelligent,20:29:10,0,0,0,0,2,0,0,1,99.13788098497382
2543,79,2015-01-28,1970-01-01,Intelligent,09:58:44,0,0,0,2,0,0,1,1,101.29619358375749
2544,79,2015-01-30,1970-01-01,Intelligent,17:16:02,0,0,0,0,2,1,1,0,98.58622727538501
2545,79,2015-02-02,1970-01-01,Intelligent,10:47:26,0,0,2,2,0,0,1,0,99.54686528504129
2546,79,2015-04-02,1970-01-01,Intelligent,17:49:38,0,1,0,2,0,0,0,2,99.65683187505408
2547,79,2015-07-02,1970-01-01,Intelligent,09:19:07,0,1,2,1,1,1,1,1,100.65826932415894
2548,79,2015-09-02,1970-01-01,Intelligent,12:33:13,0,1,1,1,2,1,1,1,101.7656074963159
2549,79,2015-11-02,1970-01-01,Intelligent,14:10:03,0,1,0,2,1,0,0,2,101.08514703339333
2550,80,2015-07-01,1970-01-01,Occasional,18:14:49,0,0,1,2,2,0,0,0,102.25034432662244
2551,80,2015-10-01,1970-01-01,Occasional,19:20:46,0,1,0,2,1,0,1,1,100.04151035659957
2552,80,2015-01-13,1970-01-01,Occasional,20:12:43,0,1,1,1,1,1,0,1,100.4692078353303
